condition_id,task,distractor_type,noise_count,gold_count,menu_size,gold_fraction,gold_positions,mean_distractor_gold_similarity,max_distractor_gold_similarity,parse_status,parse_mode,selected_count,selected_skill_ids,prompt_tokens,completion_tokens,total_tokens,latency_seconds,retry_count,precision_inclusive,precision_conditional,gold_recall,selection_f1,exact_set_match,complete_gold_coverage,missing_gold_count,extra_skill_count,any_wrong_selection,empty_selection,jaccard
pg-essay-to-audiobook|shared|n0,pg-essay-to-audiobook,shared,0,4,4,1.0,1;2;3;4,,,ok,strict,4,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts,283,15,298,3.4698,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pg-essay-to-audiobook|random|n2,pg-essay-to-audiobook,random,2,4,6,0.666667,2;3;4;5,,,ok,strict,4,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts,346,15,361,3.4422,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pg-essay-to-audiobook|hard|n2,pg-essay-to-audiobook,hard,2,4,6,0.666667,1;4;5;6,0.624065,0.698274,ok,strict,6,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts;sanjay3290--google-tts;wlzh--text-to-speech,455,21,476,3.3957,0,0.666667,0.666667,1.0,0.8,0.0,1.0,0,2,1.0,0.0,0.666667
pg-essay-to-audiobook|random|n5,pg-essay-to-audiobook,random,5,4,9,0.444444,2;5;6;7,,,ok,strict,4,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts,495,15,510,2.636,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pg-essay-to-audiobook|hard|n5,pg-essay-to-audiobook,hard,5,4,9,0.444444,1;5;8;9,0.561301,0.698274,ok,strict,9,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts;itechmeat--inworld;ivanvza--web-scraper;sanjay3290--google-tts;tul-sh--text-to-speech;wlzh--text-to-speech,708,30,738,4.2837,0,0.444444,0.444444,1.0,0.615385,0.0,1.0,0,5,1.0,0.0,0.444444
pg-essay-to-audiobook|random|n10,pg-essay-to-audiobook,random,10,4,14,0.285714,3;8;10;11,,,ok,strict,4,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts,826,17,843,2.4383,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pg-essay-to-audiobook|hard|n10,pg-essay-to-audiobook,hard,10,4,14,0.285714,1;10;13;14,0.519648,0.698274,ok,strict,14,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts;fal-ai-community--fal-audio;heygen-com--text-to-speech;ilkerzg--fal-audio;itechmeat--inworld;ivanvza--web-scraper;jamditis--web-scraping;mofa-org--web-scraping;sanjay3290--google-tts;tul-sh--text-to-speech;wlzh--text-to-speech,1033,54,1087,4.3376,0,0.285714,0.285714,1.0,0.444444,0.0,1.0,0,10,1.0,0.0,0.285714
pg-essay-to-audiobook|random|n20,pg-essay-to-audiobook,random,20,4,24,0.166667,6;14;18;19,,,ok,strict,4,benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts,1472,34,1506,3.0896,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pg-essay-to-audiobook|hard|n20,pg-essay-to-audiobook,hard,20,4,24,0.166667,2;16;22;23,0.535778,0.849643,ok,strict,24,aahl--edge-tts;aahl--zai-tts;alsk1992--tts;benchflow-ai--audiobook;benchflow-ai--elevenlabs-tts;benchflow-ai--gtts;benchflow-ai--openai-tts;cowork-os--sherpa-onnx-tts;elizaos--sherpa-onnx-tts;fal-ai-community--fal-audio;heygen-com--text-to-speech;ilkerzg--fal-audio;itechmeat--inworld;ivanvza--web-scraper;jamditis--web-scraping;krishagel--local-tts;mindrally--web-scraping;mofa-org--web-scraping;openclaw--sherpa-onnx-tts;sanjay3290--google-tts;tul-sh--text-to-speech;wlzh--text-to-speech;xdrshjr--doubao-open-tts;zainhas--together-audio,1534,96,1630,5.0449,0,0.166667,0.166667,1.0,0.285714,0.0,1.0,0,20,1.0,0.0,0.166667
powerlifting-coef-calc|shared|n0,powerlifting-coef-calc,shared,0,3,3,1.0,1;2;3,,,ok,strict,2,benchflow-ai--powerlifting;benchflow-ai--xlsx-1,345,9,354,3.663,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
powerlifting-coef-calc|random|n2,powerlifting-coef-calc,random,2,3,5,0.6,2;3;4,,,ok,strict,2,benchflow-ai--powerlifting;benchflow-ai--xlsx-1,504,9,513,2.2765,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
powerlifting-coef-calc|hard|n2,powerlifting-coef-calc,hard,2,3,5,0.6,2;3;4,0.735772,0.820985,ok,strict,2,benchflow-ai--powerlifting;vamseeachanta--openpyxl,495,9,504,3.4492,0,0.5,0.5,0.333333,0.4,0.0,0.0,2,1,1.0,0.0,0.25
powerlifting-coef-calc|random|n5,powerlifting-coef-calc,random,5,3,8,0.375,3;4;7,,,ok,strict,2,benchflow-ai--powerlifting;benchflow-ai--xlsx-1,788,14,802,2.8072,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
powerlifting-coef-calc|hard|n5,powerlifting-coef-calc,hard,5,3,8,0.375,3;4;7,0.72017,0.820985,ok,strict,7,benchflow-ai--powerlifting;benchflow-ai--xlsx-1;benchflow-ai--xlsx-3;davila7--spreadsheet;daymade--excel-automation;vamseeachanta--openpyxl;vasilyu1983--document-xlsx,705,30,735,3.4851,0,0.285714,0.285714,0.666667,0.4,0.0,0.0,1,5,1.0,0.0,0.25
powerlifting-coef-calc|random|n10,powerlifting-coef-calc,random,10,3,13,0.230769,3;4;10,,,ok,strict,2,benchflow-ai--powerlifting;benchflow-ai--xlsx-1,1052,9,1061,3.6435,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
powerlifting-coef-calc|hard|n10,powerlifting-coef-calc,hard,10,3,13,0.230769,4;5;10,0.697593,0.890254,ok,strict,2,benchflow-ai--powerlifting;vamseeachanta--openpyxl,1121,9,1130,2.5758,0,0.5,0.5,0.333333,0.4,0.0,0.0,2,1,1.0,0.0,0.25
powerlifting-coef-calc|random|n20,powerlifting-coef-calc,random,20,3,23,0.130435,6;7;16,,,ok,strict,2,benchflow-ai--powerlifting;benchflow-ai--xlsx-1,1598,9,1607,2.2193,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
powerlifting-coef-calc|hard|n20,powerlifting-coef-calc,hard,20,3,23,0.130435,6;7;18,0.701269,0.977421,ok,strict,5,benchflow-ai--powerlifting;davila7--spreadsheet;jeremylongshore--excel-formula-generator;vamseeachanta--openpyxl;vasilyu1983--document-xlsx,1914,37,1951,5.4101,0,0.2,0.2,0.333333,0.25,0.0,0.0,2,4,1.0,0.0,0.142857
pptx-reference-formatting|shared|n0,pptx-reference-formatting,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--pptx,179,6,185,2.397,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pptx-reference-formatting|random|n2,pptx-reference-formatting,random,2,1,3,0.333333,3,,,ok,strict,1,benchflow-ai--pptx,355,6,361,4.3378,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pptx-reference-formatting|hard|n2,pptx-reference-formatting,hard,2,1,3,0.333333,3,0.699324,0.733152,ok,strict,3,404kidwiz--pptx-skill;autumnsgrove--pptx;benchflow-ai--pptx,349,12,361,3.4492,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
pptx-reference-formatting|random|n5,pptx-reference-formatting,random,5,1,6,0.166667,6,,,ok,strict,1,benchflow-ai--pptx,605,6,611,3.4426,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pptx-reference-formatting|hard|n5,pptx-reference-formatting,hard,5,1,6,0.166667,6,0.668859,0.733152,ok,strict,6,404kidwiz--pptx-skill;autumnsgrove--pptx;benchflow-ai--pptx;moosegoose0701--storyboard-to-slides;vamseeachanta--python-pptx;vasilyu1983--document-pptx,605,21,626,3.7811,0,0.166667,0.166667,1.0,0.285714,0.0,1.0,0,5,1.0,0.0,0.166667
pptx-reference-formatting|random|n10,pptx-reference-formatting,random,10,1,11,0.090909,11,,,ok,strict,1,benchflow-ai--pptx,892,7,899,2.1293,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pptx-reference-formatting|hard|n10,pptx-reference-formatting,hard,10,1,11,0.090909,10,0.686612,0.939267,ok,strict,6,404kidwiz--pptx-skill;autumnsgrove--pptx;benchflow-ai--pptx;sickn33--pptx-official;vamseeachanta--python-pptx;vasilyu1983--document-pptx,925,27,952,3.4043,0,0.166667,0.166667,1.0,0.285714,0.0,1.0,0,5,1.0,0.0,0.166667
pptx-reference-formatting|random|n20,pptx-reference-formatting,random,20,1,21,0.047619,21,,,ok,strict,1,benchflow-ai--pptx,1561,7,1568,3.218,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
pptx-reference-formatting|hard|n20,pptx-reference-formatting,hard,20,1,21,0.047619,20,0.661402,1.0,ok,strict,8,404kidwiz--pptx-skill;aaaaqwq--pptx;autumnsgrove--pptx;bbeierle12--pptx;benchflow-ai--pptx;sickn33--pptx-official;vamseeachanta--python-pptx;vasilyu1983--document-pptx,1542,32,1574,2.6504,0,0.125,0.125,1.0,0.222222,0.0,1.0,0,7,1.0,0.0,0.125
protein-expression-analysis|shared|n0,protein-expression-analysis,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--xlsx-1,220,6,226,2.4527,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
protein-expression-analysis|random|n2,protein-expression-analysis,random,2,1,3,0.333333,1,,,ok,strict,1,benchflow-ai--xlsx-1,351,6,357,2.3948,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
protein-expression-analysis|hard|n2,protein-expression-analysis,hard,2,1,3,0.333333,2,0.636419,0.650558,ok,strict,2,benchflow-ai--xlsx-1;vamseeachanta--openpyxl,338,9,347,2.3778,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,1,1.0,0.0,0.5
protein-expression-analysis|random|n5,protein-expression-analysis,random,5,1,6,0.166667,2,,,ok,strict,1,benchflow-ai--xlsx-1,444,6,450,3.4521,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
protein-expression-analysis|hard|n5,protein-expression-analysis,hard,5,1,6,0.166667,2,0.712111,0.820985,ok,strict,6,apetta--agent-xlsx;benchflow-ai--xlsx-1;benchflow-ai--xlsx-3;davila7--spreadsheet;daymade--excel-automation;vamseeachanta--openpyxl,710,21,731,3.8898,0,0.166667,0.166667,1.0,0.285714,0.0,1.0,0,5,1.0,0.0,0.166667
protein-expression-analysis|random|n10,protein-expression-analysis,random,10,1,11,0.090909,3,,,ok,strict,1,benchflow-ai--xlsx-1,849,6,855,2.2777,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
protein-expression-analysis|hard|n10,protein-expression-analysis,hard,10,1,11,0.090909,3,0.685754,0.890254,ok,strict,2,davila7--pyopenms;vamseeachanta--openpyxl,1098,9,1107,7.6844,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1.0,0.0,0.0
protein-expression-analysis|random|n20,protein-expression-analysis,random,20,1,21,0.047619,6,,,ok,strict,1,benchflow-ai--xlsx-1,1331,6,1337,3.1996,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
protein-expression-analysis|hard|n20,protein-expression-analysis,hard,20,1,21,0.047619,8,0.702875,0.977421,ok,strict,4,K-Dense-AI--pyopenms;davila7--pyopenms;mims-harvard--tooluniverse-proteomics-analysis;vamseeachanta--openpyxl,1963,15,1978,2.7122,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1.0,0.0,0.0
python-scala-translation|shared|n0,python-scala-translation,shared,0,6,6,1.0,1;2;3;4;5;6,,,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,455,21,476,2.399,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|random|n2,python-scala-translation,random,2,6,8,0.75,1;4;5;6;7;8,,,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,674,21,695,4.5264,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|hard|n2,python-scala-translation,hard,2,6,8,0.75,2;3;4;5;6;8,0.564738,0.565496,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,537,21,558,2.468,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|random|n5,python-scala-translation,random,5,6,11,0.545455,1;4;5;7;9;11,,,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,819,27,846,2.8459,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|hard|n5,python-scala-translation,hard,5,6,11,0.545455,3;4;5;8;9;11,0.590915,0.76862,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,675,27,702,2.9572,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|random|n10,python-scala-translation,random,10,6,16,0.375,1;5;8;11;13;15,,,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,1327,24,1351,4.04,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|hard|n10,python-scala-translation,hard,10,6,16,0.375,3;4;5;11;12;16,0.575549,0.76862,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,920,29,949,3.0079,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|random|n20,python-scala-translation,random,20,6,26,0.230769,4;10;13;19;21;25,,,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,2025,31,2056,3.4245,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
python-scala-translation|hard|n20,python-scala-translation,hard,20,6,26,0.230769,4;7;8;18;19;26,0.493675,0.76862,ok,strict,6,benchflow-ai--python-scala-collections;benchflow-ai--python-scala-functional;benchflow-ai--python-scala-idioms;benchflow-ai--python-scala-libraries;benchflow-ai--python-scala-oop;benchflow-ai--python-scala-syntax-mapping,1448,44,1492,6.7776,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
quantum-numerical-simulation|shared|n0,quantum-numerical-simulation,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--qutip,266,6,272,3.1638,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
quantum-numerical-simulation|random|n2,quantum-numerical-simulation,random,2,1,3,0.333333,2,,,ok,strict,1,benchflow-ai--qutip,376,6,382,3.772,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
quantum-numerical-simulation|hard|n2,quantum-numerical-simulation,hard,2,1,3,0.333333,2,0.900672,1.0,ok,strict,3,K-Dense-AI--qutip;benchflow-ai--qutip;davila7--qutip,499,12,511,4.1214,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
quantum-numerical-simulation|random|n5,quantum-numerical-simulation,random,5,1,6,0.166667,3,,,ok,strict,1,benchflow-ai--qutip,485,6,491,2.4068,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
quantum-numerical-simulation|hard|n5,quantum-numerical-simulation,hard,5,1,6,0.166667,4,0.717528,1.0,ok,strict,3,K-Dense-AI--qutip;benchflow-ai--qutip;davila7--qutip,746,12,758,3.5448,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
quantum-numerical-simulation|random|n10,quantum-numerical-simulation,random,10,1,11,0.090909,7,,,ok,strict,1,benchflow-ai--qutip,775,6,781,3.3676,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
quantum-numerical-simulation|hard|n10,quantum-numerical-simulation,hard,10,1,11,0.090909,7,0.627026,1.0,ok,strict,3,K-Dense-AI--qutip;benchflow-ai--qutip;davila7--qutip,1171,13,1184,7.7988,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
quantum-numerical-simulation|random|n20,quantum-numerical-simulation,random,20,1,21,0.047619,12,,,ok,strict,1,benchflow-ai--qutip,1565,7,1572,2.9277,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
quantum-numerical-simulation|hard|n20,quantum-numerical-simulation,hard,20,1,21,0.047619,14,0.514291,1.0,ok,strict,3,K-Dense-AI--qutip;benchflow-ai--qutip;davila7--qutip,1776,15,1791,2.3274,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
r2r-mpc-control|shared|n0,r2r-mpc-control,shared,0,4,4,1.0,1;2;3;4,,,ok,strict,1,benchflow-ai--finite-horizon-lqr,207,6,213,1.9692,0,1.0,1.0,0.25,0.4,0.0,0.0,3,0,0.0,0.0,0.25
r2r-mpc-control|random|n2,r2r-mpc-control,random,2,4,6,0.666667,1;2;3;4,,,ok,strict,4,benchflow-ai--finite-horizon-lqr;benchflow-ai--integral-action-design;benchflow-ai--mpc-horizon-tuning;benchflow-ai--state-space-linearization,298,15,313,2.3496,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
r2r-mpc-control|hard|n2,r2r-mpc-control,hard,2,4,6,0.666667,1;2;3;4,0.280455,0.407485,ok,strict,3,benchflow-ai--finite-horizon-lqr;omer-metin--control-systems;tondevrel--scipy,327,12,339,2.6374,0,0.333333,0.333333,0.25,0.285714,0.0,0.0,3,2,1.0,0.0,0.166667
r2r-mpc-control|random|n5,r2r-mpc-control,random,5,4,9,0.444444,1;3;4;5,,,ok,strict,3,benchflow-ai--finite-horizon-lqr;benchflow-ai--integral-action-design;benchflow-ai--mpc-horizon-tuning,458,16,474,4.6791,0,1.0,1.0,0.75,0.857143,0.0,0.0,1,0,0.0,0.0,0.75
r2r-mpc-control|hard|n5,r2r-mpc-control,hard,5,4,9,0.444444,1;2;3;6,0.27099,0.407485,ok,strict,4,benchflow-ai--finite-horizon-lqr;omer-metin--control-systems;tondevrel--pyomo;tondevrel--scipy,498,15,513,2.6008,0,0.25,0.25,0.25,0.25,0.0,0.0,3,3,1.0,0.0,0.142857
r2r-mpc-control|random|n10,r2r-mpc-control,random,10,4,14,0.285714,2;5;6;8,,,ok,strict,4,benchflow-ai--finite-horizon-lqr;benchflow-ai--integral-action-design;benchflow-ai--mpc-horizon-tuning;benchflow-ai--state-space-linearization,715,20,735,3.1161,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
r2r-mpc-control|hard|n10,r2r-mpc-control,hard,10,4,14,0.285714,3;4;5;9,0.272436,0.407485,ok,strict,7,benchflow-ai--finite-horizon-lqr;benchflow-ai--state-space-linearization;mindrally--scipy-best-practices;omer-metin--control-systems;tondevrel--pyomo;tondevrel--scipy;vamseeachanta--python-scientific-computing,670,34,704,3.3883,0,0.285714,0.285714,0.5,0.363636,0.0,0.0,2,5,1.0,0.0,0.222222
r2r-mpc-control|random|n20,r2r-mpc-control,random,20,4,24,0.166667,2;7;8;14,,,ok,strict,4,benchflow-ai--finite-horizon-lqr;benchflow-ai--integral-action-design;benchflow-ai--mpc-horizon-tuning;benchflow-ai--state-space-linearization,1604,21,1625,3.0339,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
r2r-mpc-control|hard|n20,r2r-mpc-control,hard,20,4,24,0.166667,4;8;9;15,0.261023,0.407485,ok,strict,7,benchflow-ai--finite-horizon-lqr;mindrally--scipy-best-practices;omer-metin--control-systems;tondevrel--numpy;tondevrel--pyomo;tondevrel--scipy;vamseeachanta--python-scientific-computing,1331,50,1381,3.654,0,0.142857,0.142857,0.25,0.181818,0.0,0.0,3,6,1.0,0.0,0.1
react-performance-debugging|shared|n0,react-performance-debugging,shared,0,2,2,1.0,1;2,,,ok,strict,2,benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2,240,9,249,2.545,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
react-performance-debugging|random|n2,react-performance-debugging,random,2,2,4,0.5,1;4,,,ok,strict,2,benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2,370,9,379,2.7735,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
react-performance-debugging|hard|n2,react-performance-debugging,hard,2,2,4,0.5,1;4,0.761873,0.761873,ok,strict,4,benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2;laguagu--react-best-practices;tdimino--react-best-practices,380,15,395,4.546,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,2,1.0,0.0,0.5
react-performance-debugging|random|n5,react-performance-debugging,random,5,2,7,0.285714,2;7,,,ok,strict,2,benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2,591,9,600,2.2422,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
react-performance-debugging|hard|n5,react-performance-debugging,hard,5,2,7,0.285714,1;7,0.711398,0.761873,ok,strict,7,Significant-Gravitas--vercel-react-best-practices;benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2;laguagu--react-best-practices;s-hiraoku--react-performance;sickn33--react-best-practices;tdimino--react-best-practices,554,24,578,3.0803,0,0.285714,0.285714,1.0,0.444444,0.0,1.0,0,5,1.0,0.0,0.285714
react-performance-debugging|random|n10,react-performance-debugging,random,10,2,12,0.166667,2;12,,,ok,strict,2,benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2,861,10,871,3.2072,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
react-performance-debugging|hard|n10,react-performance-debugging,hard,10,2,12,0.166667,1;12,0.684306,0.768526,ok,strict,12,Significant-Gravitas--vercel-react-best-practices;benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2;derklinke--vercel-react-best-practices;first-fluke--react-best-practices;laguagu--react-best-practices;oimiragieo--react-best-practices-vercel;s-hiraoku--react-performance;shipshitdev--performance-expert;sickn33--react-best-practices;srbhr--react-patterns;tdimino--react-best-practices,851,74,925,3.3889,0,0.166667,0.166667,1.0,0.285714,0.0,1.0,0,10,1.0,0.0,0.166667
react-performance-debugging|random|n20,react-performance-debugging,random,20,2,22,0.090909,2;21,,,ok,strict,2,benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2,1416,10,1426,3.2371,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
react-performance-debugging|hard|n20,react-performance-debugging,hard,20,2,22,0.090909,1;22,0.686015,0.787519,ok,strict,9,benchflow-ai--browser-testing-2;benchflow-ai--react-best-practices-2;dedalus-erp-pas--react-best-practices;giuseppe-trisciuoglio--nextjs-performance;pproenca--nextjs;pproenca--react-optimise;s-hiraoku--react-performance;shipshitdev--performance-expert;srbhr--react-patterns,1611,59,1670,3.4715,0,0.222222,0.222222,1.0,0.363636,0.0,1.0,0,7,1.0,0.0,0.222222
reserves-at-risk-calc|shared|n0,reserves-at-risk-calc,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--xlsx-1,222,6,228,3.0364,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
reserves-at-risk-calc|random|n2,reserves-at-risk-calc,random,2,1,3,0.333333,1,,,ok,strict,1,benchflow-ai--xlsx-1,310,6,316,2.0889,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
reserves-at-risk-calc|hard|n2,reserves-at-risk-calc,hard,2,1,3,0.333333,3,0.607387,0.62228,ok,strict,3,benchflow-ai--xlsx-1;daymade--excel-automation;wwwzhouhui--excel-report-generator,365,12,377,3.194,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
reserves-at-risk-calc|random|n5,reserves-at-risk-calc,random,5,1,6,0.166667,3,,,ok,strict,1,benchflow-ai--xlsx-1,554,6,560,2.3654,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
reserves-at-risk-calc|hard|n5,reserves-at-risk-calc,hard,5,1,6,0.166667,5,0.643233,0.820985,ok,strict,4,benchflow-ai--xlsx-1;benchflow-ai--xlsx-3;vamseeachanta--openpyxl;wwwzhouhui--excel-report-generator,613,20,633,3.481,0,0.25,0.25,1.0,0.4,0.0,1.0,0,3,1.0,0.0,0.25
reserves-at-risk-calc|random|n10,reserves-at-risk-calc,random,10,1,11,0.090909,7,,,ok,strict,1,benchflow-ai--xlsx-1,888,6,894,2.0749,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
reserves-at-risk-calc|hard|n10,reserves-at-risk-calc,hard,10,1,11,0.090909,9,0.637707,0.820985,ok,strict,5,benchflow-ai--xlsx-1;benchflow-ai--xlsx-3;vamseeachanta--openpyxl;vasilyu1983--document-xlsx;wwwzhouhui--excel-report-generator,933,24,957,4.1307,0,0.2,0.2,1.0,0.333333,0.0,1.0,0,4,1.0,0.0,0.2
reserves-at-risk-calc|random|n20,reserves-at-risk-calc,random,20,1,21,0.047619,14,,,ok,strict,1,benchflow-ai--xlsx-1,1604,7,1611,2.1757,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
